map,cmd,stars,MWSC,Type,RAJ2000,DEJ2000,r0,r1,r2,pmRA,pmDE,RV,d,E(B-V),logt,rc,rt,k,SType,[Fe/H],Simbad
 , , , , ,deg,deg,deg,deg,deg,mas/yr,mas/yr,km/s,pc,mag,[yr],pc,pc,pc-2, ,[Sun],
---,---,-----,----,-,-------,-------,-------,-------,-------,-------,-------,-------,--------,-------,-------,--------,--------,--------,---,--------,------
map,cmd,stars,3181, ,296.995,+23.337,  0.018,  0.080,  0.125,  -3.58,  -5.33,       ,    4394,  1.509,  7.000,    3.94,   14.12,    4.28,irc,        ,Simbad
map,cmd,stars,3182, ,297.015,+26.040,  0.011,  0.057,  0.100,  -3.37,  -4.79,       ,    2769,  1.208,  8.505,    1.55,    7.79,    9.33,irc,        ,Simbad
map,cmd,stars,3183,r,296.989,+59.398,  0.015,  0.055,  0.110,   0.05,   2.80,       ,    3095,  0.146,  9.285,    0.73,   12.19,    2.02,non,        ,Simbad
map,cmd,stars,3184, ,297.112,+27.295,  0.011,  0.045,  0.093,  -4.39,  -3.22,       ,    2787,  0.541,  8.740,    0.66,    9.52,    4.93,   ,        ,Simbad
map,cmd,stars,3185, ,297.105,+21.958,  0.018,  0.080,  0.170,   0.98,  -5.12,   -7.0,     672,  0.200,  8.045,    0.55,    3.61,   52.09,   ,        ,Simbad
map,cmd,stars,3186, ,297.213,+21.215,  0.010,  0.035,  0.070,   1.40, -12.34,       ,    4192,  0.895,  9.060,    1.09,    9.32,    2.49,   ,        ,Simbad
map,cmd,stars,3187, ,297.301,+26.835,  0.010,  0.035,  0.068,  -9.02,  -9.79,       ,    2743,  1.270,  8.590,    0.43,    6.90,    4.32,irc,        ,Simbad
map,cmd,stars,3188, ,297.367,+21.167,  0.010,  0.055,  0.100,  -1.17, -14.18,       ,    2796,  0.521,  9.320,    3.33,    8.58,    2.21,   ,        ,Simbad
map,cmd,stars,3190, ,297.562,+07.905,  0.020,  0.100,  0.215,   0.05,  -4.35,  -21.0,     603,  0.167,  8.250,    0.47,    3.44,   17.63,   ,        ,Simbad
map,cmd,stars,3191, ,297.750,+23.100,  0.015,  0.070,  0.140,  -0.86,  -4.00,  -30.9,    1841,  0.541,  8.105,    1.20,    9.40,    4.51,   ,        ,Simbad
map,cmd,stars,3192, ,297.750,+25.270,  0.010,  0.045,  0.075,  -1.34,  -3.30,       ,    1540,  1.280,  8.470,    1.03,    3.22,   47.72,   ,        ,Simbad
map,cmd,stars,3193, ,297.759,+32.233,  0.015,  0.035,  0.075,  -3.95,  -0.61,       ,    7329,  0.854,  9.200,    1.94,   19.18,    3.07,   ,        ,Simbad
map,cmd,stars,3194, ,297.937,+33.535,  0.010,  0.055,  0.120,  -3.19,  -2.78,       ,    4569,  0.625,  9.000,    1.38,   13.90,    2.73,irc,        ,Simbad
map,cmd,stars,3195,r,298.042,+11.628,  0.015,  0.065,  0.110,  -1.22,  -3.07,       ,    4785,  0.312,  9.150,    0.83,   16.95,    1.36,   ,        ,Simbad
map,cmd,stars,3196, ,298.050,+18.488,  0.020,  0.085,  0.165,   0.93,  -5.09,       ,    3065,  0.833,  8.820,    1.39,   16.75,    2.20,   ,        ,Simbad
map,cmd,stars,3197, ,298.050,+29.410,  0.017,  0.075,  0.110,  -3.32,  -4.31,   -6.8,    2173,  0.666,  7.980,    1.05,    6.74,   14.58,   ,        ,Simbad
map,cmd,stars,3198, ,298.300,+18.323,  0.015,  0.085,  0.135,  -0.95,  -4.98,    5.2,    1604,  0.229,  8.050,    0.43,    7.96,   17.58,   ,        ,Simbad
map,cmd,stars,3199, ,298.275,+11.695,  0.020,  0.050,  0.100,  -1.30,  -1.75,       ,    3367,  0.354,  9.195,    2.07,    9.87,    1.40,non,        ,Simbad
map,cmd,stars,3200,g,298.443,+18.779,  0.030,  0.115,  0.220,  -0.16,  -3.93,  -22.8,    3999,  0.250, 10.050,    1.87,   26.30,   25.96,glo,  -0.745,Simbad
map,cmd,stars,3201,r,298.455,+39.400,  0.018,  0.080,  0.140,  -0.60,  -0.37,       ,    1039,  0.050,  8.425,    0.82,    3.86,    5.68,   ,        ,Simbad
map,cmd,stars,3202, ,298.522,+34.545,  0.025,  0.175,  0.340,  -1.00,  -2.50,       ,     479,  0.000,  8.125,    0.94,    3.99,   14.23,   ,        ,Simbad
map,cmd,stars,3203,r,298.665,+17.870,  0.020,  0.085,  0.155,   1.15,  -7.87,       ,    5588,  0.354,  9.300,    4.79,   17.86,    0.64,non,        ,Simbad
map,cmd,stars,3204,r,298.750,+27.216,  0.010,  0.035,  0.060,  -7.22,  -5.40,       ,    1951,  1.083,  7.550,    0.58,    2.65,    7.30,irc,        ,Simbad
map,cmd,stars,3205, ,298.830,+12.130,  0.020,  0.075,  0.120,  -3.98,  -4.25,       ,    2451,  0.167,  9.400,    1.36,   12.15,    1.65,non,        ,Simbad
map,cmd,stars,3206, ,299.047,+12.182,  0.017,  0.060,  0.100,   0.13,  -3.47,       ,    4200,  0.416,  9.260,    2.68,    9.04,    0.94,non,        ,Simbad
map,cmd,stars,3207, ,299.109,+32.355,  0.010,  0.040,  0.075,   0.12,  -3.95,       ,    4451,  1.049,  9.155,    0.78,   13.33,    3.66,   ,        ,Simbad
map,cmd,stars,3209, ,299.266,+31.611,  0.020,  0.080,  0.150,  -4.07,  -3.57,       ,    2860,  0.939,  8.750,    1.38,   15.21,    3.96,   ,        ,Simbad
map,cmd,stars,3210, ,299.512,+26.755,  0.020,  0.090,  0.145,  -4.16,  -7.90,       ,    2628,  1.249,  6.910,    1.95,    7.79,   11.08,irc,        ,Simbad
map,cmd,stars,3211, ,299.533,+30.883,  0.015,  0.040,  0.077,  -2.43,  -4.10,       ,    2735,  0.979,  9.000,    1.02,    7.12,   13.43,   ,        ,Simbad
map,cmd,stars,3212,r,299.572,+32.550,  0.010,  0.050,  0.080,  -4.33,  -3.53,       ,    1447,  0.614,  8.900,    0.72,    4.48,   12.35,   ,        ,Simbad
map,cmd,stars,3213, ,299.662,+20.514,  0.020,  0.075,  0.140,  -1.72,  -5.35,   -2.6,    1582,  0.323,  7.700,    0.48,    4.58,   14.15,   ,        ,Simbad
map,cmd,stars,3215,r,299.821,+56.117,  0.010,  0.050,  0.100,  -0.68,  -3.55,       ,    1202,  0.312,  9.010,    0.31,    4.77,   19.30,   ,        ,Simbad
map,cmd,stars,3216, ,299.872,+34.645,  0.020,  0.055,  0.115,  -2.90,  -3.30,       ,    2296,  1.228,  8.460,    0.62,    7.22,   42.94,   ,        ,Simbad
map,cmd,stars,3217,r,299.895,+49.285,  0.010,  0.060,  0.095,  -2.28,  -3.63,       ,    3260,  0.416,  9.200,    1.11,   12.12,    2.43,   ,        ,Simbad
map,cmd,stars,3218, ,300.007,+29.221,  0.012,  0.050,  0.080,  -1.79,  -4.47,       ,    1689,  0.812,  9.125,    1.05,    4.49,   32.80,   ,        ,Simbad
map,cmd,stars,3219,r,300.087,+25.420,  0.010,  0.060,  0.110,  -0.92,  -4.69,       ,    3412,  1.041,  8.550,    0.95,   15.49,    1.95,irc,        ,Simbad
map,cmd,stars,3220, ,300.150,+30.577,  0.011,  0.045,  0.090,  -3.27,  -5.46,       ,     977,  2.020,  8.540,    0.36,    3.67,   37.82,   ,        ,Simbad
map,cmd,stars,3221, ,300.282,+33.189,  0.015,  0.042,  0.060,  -3.00,  -5.17,       ,    3518,  1.145,  7.000,    4.34,    8.96,    0.14,irc,        ,Simbad
map,cmd,stars,3222, ,300.322,+33.615,  0.010,  0.035,  0.075,  -2.77,  -0.50,       ,    2088,  0.625,  8.655,    0.43,    5.83,    6.38,   ,        ,Simbad
map,cmd,stars,3223, ,300.360,+28.630,  0.010,  0.050,  0.085,  -3.03,  -6.91,       ,    7837,  1.645,  8.685,    2.15,   24.34,    3.41,   ,   0.000,Simbad
map,cmd,stars,3224, ,300.390,+25.215,  0.013,  0.050,  0.083,  -1.21,  -6.02,       ,    1721,  0.687,  8.950,    0.49,    3.20,    9.79,irc,        ,Simbad
map,cmd,stars,3227, ,300.487,+31.445,  0.020,  0.085,  0.160,  -2.78,  -3.63,       ,    8486,  2.040,  7.900,    3.65,   23.98,    1.71,   ,        ,Simbad
map,cmd,stars,3228, ,300.495,+33.917,  0.015,  0.055,  0.100,  -4.04,  -3.14,       ,    3354,  1.312,  8.200,    1.27,    9.11,    1.47,irc,        ,Simbad
map,cmd,stars,3229, ,300.607,+35.306,  0.015,  0.045,  0.075,  -2.78,  -6.71,       ,    1668,  0.541,  7.500,    0.27,    5.95,   20.86,   ,        ,Simbad
map,cmd,stars,3231,r,300.615,+42.165,  0.010,  0.070,  0.110,   0.70,  -2.44,   77.0,     970,  0.208,  8.920,    0.41,    4.28,    9.54,   ,        ,Simbad
map,cmd,stars,3232, ,300.618,+35.685,  0.020,  0.075,  0.140,  -3.34,  -3.00,   11.0,    2303,  0.895,  6.560,    0.94,   10.36,   21.49,irc,        ,Simbad
map,cmd,stars,3233, ,300.750,+11.260,  0.012,  0.070,  0.115,  -0.41,  -3.68,       ,    2108,  0.250,  9.370,    0.70,    8.30,    9.45,non,        ,Simbad
map,cmd,stars,3234, ,300.735,+33.570,  0.020,  0.140,  0.230,   0.60,  -3.93,  -20.5,     852,  0.150,  8.550,    1.86,    5.52,    2.78,   ,        ,Simbad
map,cmd,stars,3235, ,300.712,+37.650,  0.015,  0.090,  0.190,  -3.66,  -3.61,       ,    1400,  2.311,  7.585,    1.98,    7.50,    5.11,   ,        ,Simbad
map,cmd,stars,3236,r,300.727,+46.195,  0.010,  0.045,  0.100,  -0.60,  -0.09,       ,    1037,  0.062,  9.100,    0.21,    3.40,   48.02,   ,        ,Simbad
map,cmd,stars,3237, ,300.783,+31.967,  0.010,  0.045,  0.085,  -4.20,  -3.35,       ,    2900,  0.895,  8.830,    0.33,    5.73,   66.94,   ,        ,Simbad
map,cmd,stars,3239, ,300.987,+44.160,  0.020,  0.085,  0.150,  -2.75,  -4.80,   13.7,    1326,  0.271,  8.640,    0.61,    6.50,   25.66,   ,        ,Simbad
map,cmd,stars,3241, ,301.170,+33.906,  0.018,  0.050,  0.100,  -2.09,  -0.41,       ,    2047,  0.760,  8.080,    0.44,    6.94,   36.67,   ,        ,Simbad
map,cmd,stars,3242, ,301.182,-10.485,  0.030,  0.125,  0.225,   1.00,  -7.57,   75.9,     513,  0.221,  8.195,    1.06,    3.27,   26.80,   ,        ,Simbad
map,cmd,stars,3244, ,301.215,+27.093,  0.012,  0.055,  0.110,  -0.27,  -4.75,       ,    1993,  1.249,  8.200,    2.03,    5.19,    9.87,irc,        ,Simbad
map,cmd,stars,3246,n,301.225,+29.217,  0.018,  0.090,  0.185,  -4.32,  -3.87,  -15.7,    2096,  0.910,  6.600,    1.88,    9.02,    4.14,   ,        ,Simbad
map,cmd,stars,3247,r,301.222,-30.355,  0.012,  0.080,  0.135,   3.47,  -8.08,       ,    2402,  0.458,  8.975,    0.79,   11.17,    3.30,   ,        ,Simbad
map,cmd,stars,3249, ,301.357,+11.942,  0.017,  0.055,  0.095,   0.73,  -2.48,       ,    4860,  0.208,  9.350,    1.66,   12.03,    2.15,   ,        ,Simbad
map,cmd,stars,3250, ,301.372,+33.567,  0.010,  0.045,  0.085,  -3.62,  -2.24,       ,    3924,  0.874,  6.100,    1.64,    7.21,    1.94,irc,        ,Simbad
map,cmd,stars,3251, ,301.470,+41.195,  0.020,  0.100,  0.205,  -2.82,  -1.41,       ,    1532,  0.229,  9.165,    5.99,   10.52,    0.16,   ,        ,Simbad
map,cmd,stars,3252, ,301.465,+40.540,  0.015,  0.050,  0.070,  -4.77,  -1.84,       ,    2394,  0.479,  9.100,    1.11,    3.93,    8.35,   ,        ,Simbad
map,cmd,stars,3253, ,301.500,+35.770,  0.030,  0.155,  0.260,  -3.39,  -6.82,  -10.5,    1791,  0.416,  6.990,    3.19,   13.40,    8.94,   ,        ,Simbad
map,cmd,stars,3254,g,301.515,-21.921,  0.025,  0.060,  0.110,   3.63,  -0.22, -189.3,   20897,  0.160, 10.050,    4.59,   42.65,    2.65,glo,  -1.145,Simbad
map,cmd,stars,3255, ,301.627,+35.570,  0.012,  0.032,  0.065,  -2.11,  -5.43,       ,    2694,  0.770,  8.855,    0.32,    6.48,   22.58,   ,        ,Simbad
map,cmd,stars,3257, ,301.672,+38.365,  0.015,  0.060,  0.130,  -5.17,  -1.98,       ,    3108,  0.583,  9.110,    0.88,   14.17,    2.23,   ,        ,Simbad
map,cmd,stars,3258, ,301.740,+33.823,  0.018,  0.070,  0.115,  -1.86,  -2.26,       ,    2645,  0.895,  7.200,    0.91,   12.27,    4.07,irc,        ,Simbad
map,cmd,stars,3262, ,301.897,+35.713,  0.020,  0.120,  0.205,  -3.30,  -6.35,   -8.0,    1580,  0.333,  7.035,    3.98,    8.96,    2.25,   ,        ,Simbad
map,cmd,stars,3263, ,301.920,+21.090,  0.015,  0.050,  0.100,  -3.00,  -6.85,       ,    4785,  0.312,  9.175,    1.55,   15.55,    0.67,non,        ,Simbad
map,cmd,stars,3264, ,301.927,+27.556,  0.010,  0.055,  0.105,   1.06,  -5.08,       ,    4023,  2.415,  8.900,    1.75,   16.85,    0.66,irc,        ,Simbad
map,cmd,stars,3265,r,302.107,-03.543,  0.010,  0.075,  0.130,   1.84,  -4.54,       ,    1221,  0.208,  9.345,    0.66,    6.12,   11.62,   ,        ,Simbad
map,cmd,stars,3267, ,302.317,+35.480,  0.018,  0.095,  0.185,  -3.30,  -5.60,  -22.0,    1142,  0.360,  7.230,    1.61,    6.51,   35.27,   ,        ,Simbad
map,cmd,stars,3268, ,302.427,+36.498,  0.012,  0.060,  0.100,  -1.59,   0.09,    4.0,    1445,  0.625,  7.600,    0.62,    6.62,   12.39,   ,        ,Simbad
map,cmd,stars,3269, ,302.460,+32.910,  0.018,  0.070,  0.115,   0.17,  -4.25,       ,    2588,  1.041,  6.500,    2.16,   10.42,    2.68,irc,        ,Simbad
map,cmd,stars,3270, ,302.505,+41.355,  0.020,  0.060,  0.110,  -4.56,  -2.94,       ,    4296,  0.729,  8.785,    2.15,   19.36,    0.93,dub,        ,Simbad
map,cmd,stars,3271, ,302.698,+41.178,  0.025,  0.105,  0.180,  -3.61,  -2.92,  -63.2,    5895,  0.458,  9.150,    4.51,   31.76,    1.97,   ,  -0.300,Simbad
map,cmd,stars,3272, ,302.595,+33.780,  0.030,  0.215,  0.415,   1.40,  -0.67,  -17.6,     508,  0.062,  7.570,    1.66,    5.40,   28.72,   ,        ,Simbad
map,cmd,stars,3273, ,302.520,+34.970,  0.015,  0.100,  0.210,  -1.06,  -2.39,       ,    1952,  0.770,  8.375,    1.47,   11.64,    3.98,   ,        ,Simbad
map,cmd,stars,3274,a,302.775,+37.465,  0.025,  0.250,  0.480,  -0.60,  -2.90,  -14.5,    1580,  0.385,  6.650,   10.20,   17.28,    3.73,   ,        ,Simbad
map,cmd,stars,3275, ,302.835,+35.830,  0.010,  0.075,  0.160,  -3.50,  -5.20,  -10.3,    1380,  0.300,  7.710,    0.99,    8.96,   14.83,   ,        ,Simbad
map,cmd,stars,3276, ,302.955,+35.665,  0.025,  0.100,  0.150,  -3.97,  -2.72,       ,    1803,  0.375,  9.065,    0.87,    8.27,    6.43,   ,        ,Simbad
map,cmd,stars,3278, ,302.949,+26.810,  0.020,  0.125,  0.225,   0.37,  -9.26,  -15.1,     432,  0.062,  8.200,    0.74,    2.87,    6.20,   ,  -0.020,Simbad
map,cmd,stars,3279, ,302.995,+28.310,  0.018,  0.060,  0.115,  -1.01,  -4.00,       ,     831,  1.249,  7.500,    0.35,    2.89,   18.04,   ,        ,Simbad
map,cmd,stars,3280, ,302.974,+34.410,  0.025,  0.090,  0.180,  -1.15,  -1.37,       ,    3292,  1.874,  8.255,    0.90,   15.22,    7.59,   ,        ,Simbad
map,cmd,stars,3282, ,303.007,+26.515,  0.020,  0.100,  0.145,  -1.00,  -3.79,   -1.5,    3776,  0.979,  9.045,    1.65,   19.24,    1.70,   ,        ,Simbad
map,cmd,stars,3283, ,303.082,+37.880,  0.015,  0.050,  0.090,  -2.99,  -0.08,   -8.3,    1073,  0.458,  8.850,    0.65,    2.42,    8.02,   ,        ,Simbad
map,cmd,stars,3285, ,303.292,+29.113,  0.010,  0.045,  0.085,  -2.71,  -4.44,       ,    3810,  1.228,  9.180,    0.78,   13.87,    3.49,irc,        ,Simbad
map,cmd,stars,3286, ,303.400,+25.455,  0.018,  0.085,  0.120,  -3.37,  -3.34,       ,    1904,  0.937,  9.045,    0.98,    8.63,    4.81,   ,        ,Simbad
map,cmd,stars,3287, ,303.442,+36.749,  0.010,  0.035,  0.060,  -3.99,  -1.91,       ,    2685,  1.103,  8.830,    0.97,    3.96,   26.40,   ,        ,Simbad
map,cmd,stars,3288, ,303.622,+28.940,  0.015,  0.060,  0.100,  -0.66,  -3.78,       ,    4947,  1.437,  9.000,    1.05,    9.98,    6.29,   ,        ,Simbad
map,cmd,stars,3290, ,303.765,+41.185,  0.012,  0.060,  0.125,  -2.85,  -3.97,       ,     884,  0.833,  6.500,    0.28,    3.40,   75.31,irc,        ,Simbad
map,cmd,stars,3291, ,303.757,+33.921,  0.011,  0.060,  0.110,  -3.23,   0.16,       ,    1928,  0.854,  9.060,    0.93,    8.23,    8.30,   ,        ,Simbad
map,cmd,stars,3292, ,303.855,+36.815,  0.020,  0.100,  0.160,  -2.82,  -3.99,       ,    1032,  0.562,  8.290,    1.09,    4.80,   14.24,   ,        ,Simbad
map,cmd,stars,3294, ,304.050,+37.880,  0.025,  0.090,  0.165,  -5.97,  -2.77,       ,    1916,  0.583,  9.050,    1.33,    7.61,   10.81,   ,        ,Simbad
map,cmd,stars,3295, ,304.095,+52.098,  0.015,  0.110,  0.230,  -0.33,  -0.31,       ,     569,  0.079,  8.150,    0.82,    3.45,   16.67,   ,        ,Simbad
map,cmd,stars,3296,r,304.035,+50.245,  0.018,  0.085,  0.150,  -3.42,  -2.34,       ,    1935,  0.208,  9.330,    0.86,    9.59,    5.12,ast,        ,Simbad
map,cmd,stars,3297, ,304.140,+37.640,  0.025,  0.100,  0.220,  -1.78,  -3.67,   -2.5,    1764,  0.521,  7.150,    3.29,   10.66,   14.65,   ,        ,Simbad
map,cmd,stars,3298, ,304.212,+33.617,  0.015,  0.060,  0.100,  -0.85,  -1.79,       ,    2331,  1.437,  9.345,    0.97,    4.94,   41.56,irc,        ,Simbad
map,cmd,stars,3299,r,304.200,-79.040,  0.040,  0.180,  0.330,   4.61,  -7.30,       ,    2218,  0.062,  9.700,    9.57,   19.40,    0.13,ast,        ,Simbad
map,cmd,stars,3300, ,304.425,+39.350,  0.018,  0.060,  0.115,  -2.22,  -4.39,       ,    1589,  0.916,  7.400,    0.67,    5.31,    3.87,   ,        ,Simbad
map,cmd,stars,3301, ,304.446,+38.033,  0.010,  0.060,  0.090,  -1.52,  -0.96,   -8.9,    1457,  2.124,  6.700,    0.90,    4.22,    5.26,   ,        ,Simbad
map,cmd,stars,3303, ,304.485,+37.875,  0.015,  0.070,  0.125,  -5.16,  -2.09,       ,    2702,  1.062,  8.400,    1.15,    6.98,    1.86,   ,        ,Simbad
map,cmd,stars,3304, ,304.515,+36.760,  0.010,  0.035,  0.060,  -4.21,  -5.64,  -14.5,    2405,  0.916,  9.000,    0.70,    3.02,    7.25,   ,        ,Simbad
map,cmd,stars,3305, ,304.530,+40.725,  0.010,  0.095,  0.200,  -2.21,  -6.31,   -8.3,     871,  0.312,  7.100,    0.49,    6.53,   21.86,   ,        ,Simbad
map,cmd,stars,3306,r,304.579,+42.625,  0.012,  0.075,  0.115,  -2.19,  -5.69,       ,    1546,  0.791,  8.150,    2.47,    5.50,   13.32,irc,        ,Simbad
map,cmd,stars,3307, ,304.587,+31.210,  0.018,  0.053,  0.125,  -2.85,  -5.33,       ,    2103,  1.820,  9.395,    1.17,    8.21,    2.09,   ,        ,Simbad
map,cmd,stars,3310, ,304.747,+46.310,  0.015,  0.085,  0.190,  -5.93,  -6.16,   -9.1,    1073,  0.146,  7.265,    1.39,    6.37,   11.38,   ,        ,Simbad
map,cmd,stars,3311, ,304.687,+37.730,  0.030,  0.125,  0.245,  -3.52,  -2.78,       ,    1760,  0.770,  9.065,    0.78,   18.54,   30.15,   ,        ,Simbad
map,cmd,stars,3312, ,304.957,+40.895,  0.015,  0.060,  0.130,  -2.70,  -4.80,       ,    2466,  1.832,  6.550,    6.26,   10.49,    4.75,irc,        ,Simbad
map,cmd,stars,3313, ,304.905,+38.141,  0.015,  0.065,  0.105,  -4.22,  -4.20,       ,    1239,  0.416,  7.525,    0.64,    4.05,    5.77,   ,        ,Simbad
map,cmd,stars,3314, ,305.032,+40.833,  0.020,  0.070,  0.115,  -2.77,  -6.64,   -2.0,    1238,  1.666,  7.200,    0.99,    6.00,    7.24,irc,        ,Simbad
map,cmd,stars,3315, ,305.035,+39.320,  0.010,  0.080,  0.130,  -3.42,  -5.75,  -35.0,     969,  0.521,  8.100,    0.50,    4.50,   37.10,dub,        ,Simbad
map,cmd,stars,3316, ,305.052,+38.690,  0.018,  0.060,  0.115,  -4.40,  -2.17,  -19.3,    1653,  0.958,  6.800,    0.71,    4.40,   22.61,   ,        ,Simbad
map,cmd,stars,3321,r,305.317,+18.390,  0.015,  0.105,  0.155,  -2.67,  -5.82,       ,    2973,  0.416,  9.085,    3.44,   11.37,    1.46,ast,        ,Simbad
map,cmd,stars,3323, ,305.332,+48.140,  0.018,  0.055,  0.105,  -2.49,  -4.02,       ,    5038,  1.208,  8.815,    2.94,   17.86,    0.15,dub,        ,Simbad
map,cmd,stars,3325, ,305.407,+37.405,  0.015,  0.095,  0.180,  -5.20,  -2.40,   -8.6,    1239,  1.353,  7.100,    1.25,    6.28,   15.37,   ,        ,Simbad
map,cmd,stars,3326, ,305.460,+25.735,  0.011,  0.070,  0.100,  -0.08,  -1.46,       ,    2920,  1.936,  7.800,    0.80,   11.31,    2.34,non,        ,Simbad
map,cmd,stars,3327, ,305.812,+40.795,  0.020,  0.105,  0.175,  -4.27,  -5.72,  -32.8,    1127,  1.041,  7.530,    0.83,    4.23,   27.00,   ,        ,Simbad
map,cmd,stars,3328, ,305.787,+41.695,  0.020,  0.110,  0.210,  -4.50,  -9.15,       ,     758,  0.312,  9.080,    0.86,    4.39,   22.71,   ,        ,Simbad
map,cmd,stars,3329, ,306.000,+38.510,  0.020,  0.060,  0.120,  -4.00,  -5.20,  -19.6,    1173,  0.833,  7.510,    0.66,    4.99,   24.26,   ,        ,Simbad
map,cmd,stars,3330, ,305.988,+36.600,  0.010,  0.033,  0.062,  -2.35,  -2.01,       ,    1757,  1.478,  8.950,    0.27,    2.31,   46.92,   ,        ,Simbad
map,cmd,stars,3332,r,306.127,+42.270,  0.015,  0.070,  0.105,  -0.74,  -5.10,       ,    1078,  1.666,  8.855,    0.43,    3.25,   14.79,   ,        ,Simbad
map,cmd,stars,3333, ,306.112,+46.045,  0.018,  0.080,  0.165,  -3.77,  -0.19,       ,    2839,  0.729,  9.200,    1.67,   15.22,    2.96,   ,        ,Simbad
map,cmd,stars,3335, ,306.345,+40.226,  0.010,  0.070,  0.125,  -5.25,  -7.05,       ,    1427,  0.708,  9.005,    0.28,    5.59,   21.69,irc,        ,Simbad
map,cmd,stars,3336, ,306.367,+37.390,  0.010,  0.035,  0.060,   0.00,  -1.50,       ,    1547,  1.312,  7.475,    0.58,    3.27,    4.44,irc,        ,Simbad
map,cmd,stars,3337, ,306.420,+41.953,  0.020,  0.075,  0.130,  -3.28,  -3.56,       ,    1063,  0.833,  8.000,    0.74,    3.44,    7.02,   ,        ,Simbad
map,cmd,stars,3339, ,306.618,+41.430,  0.010,  0.060,  0.100,  -2.58,  -3.55,  -14.0,    1813,  0.645,  7.350,    0.43,    6.42,   12.26,dub,        ,Simbad
map,cmd,stars,3340, ,306.637,+37.266,  0.017,  0.060,  0.090,   2.92,  -0.74,       ,    1087,  0.833,  8.800,    0.42,    3.32,   52.11,irc,        ,Simbad
map,cmd,stars,3341, ,306.658,-80.000,  0.015,  0.090,  0.160,   4.69,  -4.09,       ,    2473,  0.104,  9.700,    1.44,   13.65,    0.80,dub,        ,Simbad
map,cmd,stars,3342, ,306.745,+38.972,  0.010,  0.065,  0.120,  -2.59,  -3.73,       ,    1434,  0.833,  8.715,    0.96,    5.85,   16.15,irc,        ,Simbad
map,cmd,stars,3343,r,306.795,+39.450,  0.015,  0.055,  0.090,  -4.83,  -4.04,       ,    2378,  1.457,  6.800,    2.10,    6.50,    3.04,irc,        ,Simbad
map,cmd,stars,3345, ,306.922,+36.075,  0.018,  0.055,  0.080,   0.14,  -5.11,       ,    1379,  0.937,  7.500,    0.40,    4.47,   15.42,   ,        ,Simbad
map,cmd,stars,3346, ,307.057,+40.885,  0.012,  0.050,  0.085,  -1.32,  -1.14,       ,    1818,  0.937,  6.600,    2.06,    4.55,    7.24,irc,        ,Simbad
map,cmd,stars,3347, ,307.069,+35.112,  0.012,  0.060,  0.100,  -1.30,  -3.48,       ,    3797,  1.874,  8.850,    0.84,   16.10,    3.51,   ,        ,Simbad
map,cmd,stars,3348,m,307.140,+39.205,  0.050,  0.180,  0.270,   5.55,   2.03,       ,     544,  0.062,  8.670,    0.84,    2.83,   56.59,   ,        ,Simbad
map,cmd,stars,3349, ,307.245,+40.497,  0.010,  0.050,  0.100,  -1.44,  -4.93,       ,    1297,  1.041,  8.515,    1.33,    3.33,   11.81,   ,        ,Simbad
map,cmd,stars,3352,r,307.447,+41.635,  0.015,  0.110,  0.200,  -0.30,  -2.26,       ,    1499,  0.687,  8.155,    0.45,    7.15,    8.96,   ,        ,Simbad
map,cmd,stars,3353, ,307.617,+41.264,  0.020,  0.057,  0.085,   1.16,   0.02,  -17.4,    1863,  1.083,  7.950,    1.78,    6.71,    0.47,irc,        ,Simbad
map,cmd,stars,3354, ,307.552,+44.335,  0.015,  0.060,  0.150,  -1.14,  -5.44,       ,    1456,  0.885,  8.000,    2.44,    5.52,    6.96,emb,        ,Simbad
map,cmd,stars,3355,r,307.755,+51.015,  0.015,  0.050,  0.080,  -3.42,  -7.56,       ,    2368,  0.708,  8.850,    0.32,    7.56,   12.17,   ,        ,Simbad
map,cmd,stars,3356,r,307.755,+04.720,  0.010,  0.070,  0.108,  -0.72,  -5.37,       ,    1504,  0.354,  9.400,    0.33,    5.42,   11.29,   ,        ,Simbad
